"subject" "radius" "number" "durationTest" "sample" "tf" "psesample"
"7417" "FE" 2 2 56 29 0.633595828448835 0.847007920485357
"7418" "FE" 2 2 56 29 0.795774715459477 0.884840031174749
"7419" "FE" 2 2 56 29 0.99945325388133 0.932352929756447
"7420" "FE" 2 2 56 29 1.00426769090986 0.933476012532064
"7421" "FE" 2 2 56 29 1.26122334653172 1.01286828955034
"7422" "FE" 2 2 56 29 1.55900224505666 1.10487383324883
"7423" "FE" 2 2 56 29 1.59154943091895 1.11493002442271
"7424" "FE" 2 2 56 29 1.99890650776266 1.16524479175407
"7425" "FE" 2 2 56 29 2.52244669306345 1.22990993226453
"7426" "FE" 2 2 56 29 3.11800449011332 1.1528611130163
"7427" "FE" 2 2 56 29 3.99781301552532 1.0390380577506
"7428" "FE" 2 2 56 29 6.23600898022664 1.21498978832065
"7429" "FE" 2 2 56 30 0.633595828448835 0.881984457412595
"7430" "FE" 2 2 56 30 0.795774715459477 0.920324992321502
"7431" "FE" 2 2 56 30 0.99945325388133 0.968476414843262
"7432" "FE" 2 2 56 30 1.00426769090986 0.969614590683296
"7433" "FE" 2 2 56 30 1.26122334653172 1.01378073554363
"7434" "FE" 2 2 56 30 1.55900224505666 1.06496367579366
"7435" "FE" 2 2 56 30 1.59154943091895 1.07055796295621
"7436" "FE" 2 2 56 30 1.99890650776266 1.1388033908333
"7437" "FE" 2 2 56 30 2.52244669306345 1.22651323064643
"7438" "FE" 2 2 56 30 3.11800449011332 1.17857473224537
"7439" "FE" 2 2 56 30 3.99781301552532 1.10775591365609
"7440" "FE" 2 2 56 30 6.23600898022664 1.10194083269244
"7441" "FE" 2 2 112 1 0.633595828448835 0.873281214592238
"7442" "FE" 2 2 112 1 0.795774715459477 0.894672008146557
"7443" "FE" 2 2 112 1 0.99945325388133 0.921536451768874
"7444" "FE" 2 2 112 1 1.00426769090986 0.922171458152601
"7445" "FE" 2 2 112 1 1.26122334653172 0.98382830070535
"7446" "FE" 2 2 112 1 1.55900224505666 1.05528073329513
"7447" "FE" 2 2 112 1 1.59154943091895 1.06309047272036
"7448" "FE" 2 2 112 1 1.99890650776266 1.09987271813691
"7449" "FE" 2 2 112 1 2.52244669306345 1.14714569969493
"7450" "FE" 2 2 112 1 3.11800449011332 1.1824126890688
"7451" "FE" 2 2 112 1 3.99781301552532 1.23451207903641
"7452" "FE" 2 2 112 1 6.23600898022664 1.22460009615263
"7453" "FE" 2 2 112 2 0.633595828448835 0.868955189649795
"7454" "FE" 2 2 112 2 0.795774715459477 0.872139372257203
"7455" "FE" 2 2 112 2 0.99945325388133 0.876138349383631
"7456" "FE" 2 2 112 2 1.00426769090986 0.876232874922271
"7457" "FE" 2 2 112 2 1.26122334653172 0.93822505563289
"7458" "FE" 2 2 112 2 1.55900224505666 1.01006610246446
"7459" "FE" 2 2 112 2 1.59154943091895 1.01791831736401
"7460" "FE" 2 2 112 2 1.99890650776266 1.06123395926441
"7461" "FE" 2 2 112 2 2.52244669306345 1.11690374009323
"7462" "FE" 2 2 112 2 3.11800449011332 1.13696059790359
"7463" "FE" 2 2 112 2 3.99781301552532 1.16659029057481
"7464" "FE" 2 2 112 2 6.23600898022664 1.23580951208067
"7465" "FE" 2 2 112 3 0.633595828448835 0.830510127136545
"7466" "FE" 2 2 112 3 0.795774715459477 0.856598044627771
"7467" "FE" 2 2 112 3 0.99945325388133 0.889361550426982
"7468" "FE" 2 2 112 3 1.00426769090986 0.890135995475176
"7469" "FE" 2 2 112 3 1.26122334653172 0.965889507156977
"7470" "FE" 2 2 112 3 1.55900224505666 1.05367818498705
"7471" "FE" 2 2 112 3 1.59154943091895 1.06327347339766
"7472" "FE" 2 2 112 3 1.99890650776266 1.0900442939115
"7473" "FE" 2 2 112 3 2.52244669306345 1.12445047249337
"7474" "FE" 2 2 112 3 3.11800449011332 1.19371905031895
"7475" "FE" 2 2 112 3 3.99781301552532 1.2960484726118
"7476" "FE" 2 2 112 3 6.23600898022664 1.25447902652257
"7477" "FE" 2 2 112 4 0.633595828448835 0.652628342680939
"7478" "FE" 2 2 112 4 0.795774715459477 0.764638517929867
"7479" "FE" 2 2 112 4 0.99945325388133 0.905310766972866
"7480" "FE" 2 2 112 4 1.00426769090986 0.908635897297969
"7481" "FE" 2 2 112 4 1.26122334653172 0.96598524501961
"7482" "FE" 2 2 112 4 1.55900224505666 1.03244583937526
"7483" "FE" 2 2 112 4 1.59154943091895 1.0397099716819
"7484" "FE" 2 2 112 4 1.99890650776266 1.09308241593991
"7485" "FE" 2 2 112 4 2.52244669306345 1.16167731939244
"7486" "FE" 2 2 112 4 3.11800449011332 1.18371162791711
"7487" "FE" 2 2 112 4 3.99781301552532 1.21626257861845
"7488" "FE" 2 2 112 4 6.23600898022664 1.39282842662507
"7489" "FE" 2 2 112 5 0.633595828448835 0.806514991086789
"7490" "FE" 2 2 112 5 0.795774715459477 0.849258341180167
"7491" "FE" 2 2 112 5 0.99945325388133 0.902939207011373
"7492" "FE" 2 2 112 5 1.00426769090986 0.904208084676069
"7493" "FE" 2 2 112 5 1.26122334653172 0.98610495840212
"7494" "FE" 2 2 112 5 1.55900224505666 1.08101301088985
"7495" "FE" 2 2 112 5 1.59154943091895 1.09138644580901
"7496" "FE" 2 2 112 5 1.99890650776266 1.09802290053479
"7497" "FE" 2 2 112 5 2.52244669306345 1.10655215149024
"7498" "FE" 2 2 112 5 3.11800449011332 1.14179091739385
"7499" "FE" 2 2 112 5 3.99781301552532 1.19384861325572
"7500" "FE" 2 2 112 5 6.23600898022664 1.22679019827199
"7501" "FE" 2 2 112 6 0.633595828448835 0.882255038145367
"7502" "FE" 2 2 112 6 0.795774715459477 0.910795873341275
"7503" "FE" 2 2 112 6 0.99945325388133 0.946639969358903
"7504" "FE" 2 2 112 6 1.00426769090986 0.947487231640234
"7505" "FE" 2 2 112 6 1.26122334653172 0.976422005547964
"7506" "FE" 2 2 112 6 1.55900224505666 1.00995372557359
"7507" "FE" 2 2 112 6 1.59154943091895 1.01361873719584
"7508" "FE" 2 2 112 6 1.99890650776266 1.04697381983096
"7509" "FE" 2 2 112 6 2.52244669306345 1.08984217080898
"7510" "FE" 2 2 112 6 3.11800449011332 1.13564636867871
"7511" "FE" 2 2 112 6 3.99781301552532 1.20331221737563
"7512" "FE" 2 2 112 6 6.23600898022664 1.30342423025129
"7513" "FE" 2 2 112 7 0.633595828448835 0.827894964794439
"7514" "FE" 2 2 112 7 0.795774715459477 0.879845023650692
"7515" "FE" 2 2 112 7 0.99945325388133 0.945088485693173
"7516" "FE" 2 2 112 7 1.00426769090986 0.946630673407012
"7517" "FE" 2 2 112 7 1.26122334653172 0.980524768807649
"7518" "FE" 2 2 112 7 1.55900224505666 1.01980371120133
"7519" "FE" 2 2 112 7 1.59154943091895 1.02409689330689
"7520" "FE" 2 2 112 7 1.99890650776266 1.07409147869301
"7521" "FE" 2 2 112 7 2.52244669306345 1.13834511753952
"7522" "FE" 2 2 112 7 3.11800449011332 1.1793341526244
"7523" "FE" 2 2 112 7 3.99781301552532 1.23988663417149
"7524" "FE" 2 2 112 7 6.23600898022664 1.22636344482724
"7525" "FE" 2 2 112 8 0.633595828448835 0.872632763449781
"7526" "FE" 2 2 112 8 0.795774715459477 0.900859669275661
"7527" "FE" 2 2 112 8 0.99945325388133 0.936309505125189
"7528" "FE" 2 2 112 8 1.00426769090986 0.937147448109716
"7529" "FE" 2 2 112 8 1.26122334653172 0.982121607093824
"7530" "FE" 2 2 112 8 1.55900224505666 1.03424093286606
"7531" "FE" 2 2 112 8 1.59154943091895 1.03993756681604
"7532" "FE" 2 2 112 8 1.99890650776266 1.07462922965221
"7533" "FE" 2 2 112 8 2.52244669306345 1.11921536948404
"7534" "FE" 2 2 112 8 3.11800449011332 1.17521496998894
"7535" "FE" 2 2 112 8 3.99781301552532 1.2579423327872
"7536" "FE" 2 2 112 8 6.23600898022664 1.23433261823998
"7537" "FE" 2 2 112 9 0.633595828448835 0.773125126955938
"7538" "FE" 2 2 112 9 0.795774715459477 0.831738352540122
"7539" "FE" 2 2 112 9 0.99945325388133 0.905350006555195
"7540" "FE" 2 2 112 9 1.00426769090986 0.907089996814196
"7541" "FE" 2 2 112 9 1.26122334653172 0.96867137350447
"7542" "FE" 2 2 112 9 1.55900224505666 1.04003635076524
"7543" "FE" 2 2 112 9 1.59154943091895 1.04783653133703
"7544" "FE" 2 2 112 9 1.99890650776266 1.06972252070195
"7545" "FE" 2 2 112 9 2.52244669306345 1.09785065589082
"7546" "FE" 2 2 112 9 3.11800449011332 1.18418929746251
"7547" "FE" 2 2 112 9 3.99781301552532 1.3117360667325
"7548" "FE" 2 2 112 9 6.23600898022664 1.2474203870204
"7549" "FE" 2 2 112 10 0.633595828448835 0.794646415218041
"7550" "FE" 2 2 112 10 0.795774715459477 0.846687492422824
"7551" "FE" 2 2 112 10 0.99945325388133 0.912045263328439
"7552" "FE" 2 2 112 10 1.00426769090986 0.913590153009935
"7553" "FE" 2 2 112 10 1.26122334653172 0.964147217935569
"7554" "FE" 2 2 112 10 1.55900224505666 1.02273642107949
"7555" "FE" 2 2 112 10 1.59154943091895 1.02914021158881
"7556" "FE" 2 2 112 10 1.99890650776266 1.06585931436978
"7557" "FE" 2 2 112 10 2.52244669306345 1.11305114425765
"7558" "FE" 2 2 112 10 3.11800449011332 1.13839165531726
"7559" "FE" 2 2 112 10 3.99781301552532 1.17582680901516
"7560" "FE" 2 2 112 10 6.23600898022664 1.24360410544032
"7561" "FE" 2 2 112 11 0.633595828448835 0.874794853112226
"7562" "FE" 2 2 112 11 0.795774715459477 0.892827547039923
"7563" "FE" 2 2 112 11 0.99945325388133 0.915474593216537
"7564" "FE" 2 2 112 11 1.00426769090986 0.916009911166795
"7565" "FE" 2 2 112 11 1.26122334653172 0.967488039094372
"7566" "FE" 2 2 112 11 1.55900224505666 1.02714463702097
"7567" "FE" 2 2 112 11 1.59154943091895 1.03366509360889
"7568" "FE" 2 2 112 11 1.99890650776266 1.05015409171327
"7569" "FE" 2 2 112 11 2.52244669306345 1.07134594921058
"7570" "FE" 2 2 112 11 3.11800449011332 1.13061901742544
"7571" "FE" 2 2 112 11 3.99781301552532 1.21818222455845
"7572" "FE" 2 2 112 11 6.23600898022664 1.22443872494981
"7573" "FE" 2 2 112 12 0.633595828448835 0.726036986909401
"7574" "FE" 2 2 112 12 0.795774715459477 0.823460521926799
"7575" "FE" 2 2 112 12 0.99945325388133 0.945813582710425
"7576" "FE" 2 2 112 12 1.00426769090986 0.948705694520314
"7577" "FE" 2 2 112 12 1.26122334653172 1.0013967347827
"7578" "FE" 2 2 112 12 1.55900224505666 1.06245894372102
"7579" "FE" 2 2 112 12 1.59154943091895 1.06913303336714
"7580" "FE" 2 2 112 12 1.99890650776266 1.09284382649697
"7581" "FE" 2 2 112 12 2.52244669306345 1.12331722130086
"7582" "FE" 2 2 112 12 3.11800449011332 1.17026476223588
"7583" "FE" 2 2 112 12 3.99781301552532 1.2396196543494
"7584" "FE" 2 2 112 12 6.23600898022664 1.23853070078488
"7585" "FE" 2 2 112 13 0.633595828448835 0.819351429390529
"7586" "FE" 2 2 112 13 0.795774715459477 0.84072037171524
"7587" "FE" 2 2 112 13 0.99945325388133 0.867557372637762
"7588" "FE" 2 2 112 13 1.00426769090986 0.868191730346616
"7589" "FE" 2 2 112 13 1.26122334653172 0.956915443917199
"7590" "FE" 2 2 112 13 1.55900224505666 1.05973493483734
"7591" "FE" 2 2 112 13 1.59154943091895 1.07097308870862
"7592" "FE" 2 2 112 13 1.99890650776266 1.08348052425551
"7593" "FE" 2 2 112 13 2.52244669306345 1.09955522995252
"7594" "FE" 2 2 112 13 3.11800449011332 1.15374834100457
"7595" "FE" 2 2 112 13 3.99781301552532 1.23380700425837
"7596" "FE" 2 2 112 13 6.23600898022664 1.24140032642011
"7597" "FE" 2 2 112 14 0.633595828448835 0.766924123086523
"7598" "FE" 2 2 112 14 0.795774715459477 0.817903445773516
"7599" "FE" 2 2 112 14 0.99945325388133 0.881927771787922
"7600" "FE" 2 2 112 14 1.00426769090986 0.88344114226023
"7601" "FE" 2 2 112 14 1.26122334653172 0.962897301318381
"7602" "FE" 2 2 112 14 1.55900224505666 1.05497687616992
"7603" "FE" 2 2 112 14 1.59154943091895 1.06504115893696
"7604" "FE" 2 2 112 14 1.99890650776266 1.08938880040882
"7605" "FE" 2 2 112 14 2.52244669306345 1.12068068031571
"7606" "FE" 2 2 112 14 3.11800449011332 1.17519828602705
"7607" "FE" 2 2 112 14 3.99781301552532 1.25573632033285
"7608" "FE" 2 2 112 14 6.23600898022664 1.2649244686776
"7609" "FE" 2 2 112 15 0.633595828448835 0.789930494934177
"7610" "FE" 2 2 112 15 0.795774715459477 0.831024595336302
"7611" "FE" 2 2 112 15 0.99945325388133 0.882634188064094
"7612" "FE" 2 2 112 15 1.00426769090986 0.883854106157484
"7613" "FE" 2 2 112 15 1.26122334653172 0.976547080479868
"7614" "FE" 2 2 112 15 1.55900224505666 1.083966439388
"7615" "FE" 2 2 112 15 1.59154943091895 1.09570735809282
"7616" "FE" 2 2 112 15 1.99890650776266 1.10901809316989
"7617" "FE" 2 2 112 15 2.52244669306345 1.12612520902691
"7618" "FE" 2 2 112 15 3.11800449011332 1.19313454612528
"7619" "FE" 2 2 112 15 3.99781301552532 1.29212642626418
"7620" "FE" 2 2 112 15 6.23600898022664 1.25739497270959
"7621" "FE" 2 2 112 16 0.633595828448835 0.800334729729507
"7622" "FE" 2 2 112 16 0.795774715459477 0.840713023098617
"7623" "FE" 2 2 112 16 0.99945325388133 0.891423642273415
"7624" "FE" 2 2 112 16 1.00426769090986 0.892622310943106
"7625" "FE" 2 2 112 16 1.26122334653172 0.973705561355765
"7626" "FE" 2 2 112 16 1.55900224505666 1.0676707279845
"7627" "FE" 2 2 112 16 1.59154943091895 1.07794110563045
"7628" "FE" 2 2 112 16 1.99890650776266 1.09621115328779
"7629" "FE" 2 2 112 16 2.52244669306345 1.11969203696383
"7630" "FE" 2 2 112 16 3.11800449011332 1.14275623417687
"7631" "FE" 2 2 112 16 3.99781301552532 1.17682862385984
"7632" "FE" 2 2 112 16 6.23600898022664 1.26563422976962
"7633" "FE" 2 2 112 17 0.633595828448835 0.843837876225587
"7634" "FE" 2 2 112 17 0.795774715459477 0.873388572426779
"7635" "FE" 2 2 112 17 0.99945325388133 0.910500940889463
"7636" "FE" 2 2 112 17 1.00426769090986 0.911378181870902
"7637" "FE" 2 2 112 17 1.26122334653172 0.981553936984185
"7638" "FE" 2 2 112 17 1.55900224505666 1.06287870491045
"7639" "FE" 2 2 112 17 1.59154943091895 1.07176748900501
"7640" "FE" 2 2 112 17 1.99890650776266 1.07971060652402
"7641" "FE" 2 2 112 17 2.52244669306345 1.08991919612308
"7642" "FE" 2 2 112 17 3.11800449011332 1.13186732826236
"7643" "FE" 2 2 112 17 3.99781301552532 1.193836669381
"7644" "FE" 2 2 112 17 6.23600898022664 1.30090202554778
"7645" "FE" 2 2 112 18 0.633595828448835 0.83205665832725
"7646" "FE" 2 2 112 18 0.795774715459477 0.853367368411951
"7647" "FE" 2 2 112 18 0.99945325388133 0.880131236155715
"7648" "FE" 2 2 112 18 1.00426769090986 0.880763865184235
"7649" "FE" 2 2 112 18 1.26122334653172 0.954280442126502
"7650" "FE" 2 2 112 18 1.55900224505666 1.03947679731943
"7651" "FE" 2 2 112 18 1.59154943091895 1.04878874528146
"7652" "FE" 2 2 112 18 1.99890650776266 1.06524765672737
"7653" "FE" 2 2 112 18 2.52244669306345 1.08640084649152
"7654" "FE" 2 2 112 18 3.11800449011332 1.12747900715352
"7655" "FE" 2 2 112 18 3.99781301552532 1.18816315256761
"7656" "FE" 2 2 112 18 6.23600898022664 1.28877498194291
"7657" "FE" 2 2 112 19 0.633595828448835 0.785953476128728
"7658" "FE" 2 2 112 19 0.795774715459477 0.868099279181631
"7659" "FE" 2 2 112 19 0.99945325388133 0.971265217804745
"7660" "FE" 2 2 112 19 1.00426769090986 0.973703795373293
"7661" "FE" 2 2 112 19 1.26122334653172 1.02478138770784
"7662" "FE" 2 2 112 19 1.55900224505666 1.08397381586389
"7663" "FE" 2 2 112 19 1.59154943091895 1.09044353877031
"7664" "FE" 2 2 112 19 1.99890650776266 1.07761263432352
"7665" "FE" 2 2 112 19 2.52244669306345 1.06112220252914
"7666" "FE" 2 2 112 19 3.11800449011332 1.13863033296848
"7667" "FE" 2 2 112 19 3.99781301552532 1.25313192170943
"7668" "FE" 2 2 112 19 6.23600898022664 1.22662263703276
"7669" "FE" 2 2 112 20 0.633595828448835 0.80752095267695
"7670" "FE" 2 2 112 20 0.795774715459477 0.852611474664372
"7671" "FE" 2 2 112 20 0.99945325388133 0.909240125806082
"7672" "FE" 2 2 112 20 1.00426769090986 0.910578681537308
"7673" "FE" 2 2 112 20 1.26122334653172 0.970065111573985
"7674" "FE" 2 2 112 20 1.55900224505666 1.0390023123164
"7675" "FE" 2 2 112 20 1.59154943091895 1.04653713730401
"7676" "FE" 2 2 112 20 1.99890650776266 1.0667902290408
"7677" "FE" 2 2 112 20 2.52244669306345 1.09281974467595
"7678" "FE" 2 2 112 20 3.11800449011332 1.19345655164014
"7679" "FE" 2 2 112 20 3.99781301552532 1.34212578437613
"7680" "FE" 2 2 112 20 6.23600898022664 1.19525917883733
"7681" "FE" 2 2 112 21 0.633595828448835 0.847016474234539
"7682" "FE" 2 2 112 21 0.795774715459477 0.894648045045853
"7683" "FE" 2 2 112 21 0.99945325388133 0.954467969232094
"7684" "FE" 2 2 112 21 1.00426769090986 0.955881958453922
"7685" "FE" 2 2 112 21 1.26122334653172 0.995068550776991
"7686" "FE" 2 2 112 21 1.55900224505666 1.04048082345365
"7687" "FE" 2 2 112 21 1.59154943091895 1.04544437757571
"7688" "FE" 2 2 112 21 1.99890650776266 1.07413730864815
"7689" "FE" 2 2 112 21 2.52244669306345 1.11101380669963
"7690" "FE" 2 2 112 21 3.11800449011332 1.13975293541785
"7691" "FE" 2 2 112 21 3.99781301552532 1.18220881557668
"7692" "FE" 2 2 112 21 6.23600898022664 1.26512515061319
"7693" "FE" 2 2 112 22 0.633595828448835 0.825181533373678
"7694" "FE" 2 2 112 22 0.795774715459477 0.866037911040029
"7695" "FE" 2 2 112 22 0.99945325388133 0.917348950606773
"7696" "FE" 2 2 112 22 1.00426769090986 0.918561811670961
"7697" "FE" 2 2 112 22 1.26122334653172 0.953351005548083
"7698" "FE" 2 2 112 22 1.55900224505666 0.993667253144304
"7699" "FE" 2 2 112 22 1.59154943091895 0.99807381254218
"7700" "FE" 2 2 112 22 1.99890650776266 1.03718681630543
"7701" "FE" 2 2 112 22 2.52244669306345 1.08745531635592
"7702" "FE" 2 2 112 22 3.11800449011332 1.15419604595412
"7703" "FE" 2 2 112 22 3.99781301552532 1.25279111629587
"7704" "FE" 2 2 112 22 6.23600898022664 1.28558549070569
"7705" "FE" 2 2 112 23 0.633595828448835 0.791540283223463
"7706" "FE" 2 2 112 23 0.795774715459477 0.85295704017833
"7707" "FE" 2 2 112 23 0.99945325388133 0.930089615951629
"7708" "FE" 2 2 112 23 1.00426769090986 0.931912831749357
"7709" "FE" 2 2 112 23 1.26122334653172 0.980163514767035
"7710" "FE" 2 2 112 23 1.55900224505666 1.03607991484513
"7711" "FE" 2 2 112 23 1.59154943091895 1.04219156840791
"7712" "FE" 2 2 112 23 1.99890650776266 1.06659672346801
"7713" "FE" 2 2 112 23 2.52244669306345 1.09796252052611
"7714" "FE" 2 2 112 23 3.11800449011332 1.13230023995151
"7715" "FE" 2 2 112 23 3.99781301552532 1.18302683348001
"7716" "FE" 2 2 112 23 6.23600898022664 1.29490621271595
"7717" "FE" 2 2 112 24 0.633595828448835 0.798999737002911
"7718" "FE" 2 2 112 24 0.795774715459477 0.858824567738988
"7719" "FE" 2 2 112 24 0.99945325388133 0.933957862277256
"7720" "FE" 2 2 112 24 1.00426769090986 0.935733820206369
"7721" "FE" 2 2 112 24 1.26122334653172 0.977504101559328
"7722" "FE" 2 2 112 24 1.55900224505666 1.02591054095938
"7723" "FE" 2 2 112 24 1.59154943091895 1.03120135702422
"7724" "FE" 2 2 112 24 1.99890650776266 1.075727161312
"7725" "FE" 2 2 112 24 2.52244669306345 1.13295225730912
"7726" "FE" 2 2 112 24 3.11800449011332 1.15839883138166
"7727" "FE" 2 2 112 24 3.99781301552532 1.19599067036429
"7728" "FE" 2 2 112 24 6.23600898022664 1.26000658868851
"7729" "FE" 2 2 112 25 0.633595828448835 0.799437746142138
"7730" "FE" 2 2 112 25 0.795774715459477 0.868339089268506
"7731" "FE" 2 2 112 25 0.99945325388133 0.954871467939722
"7732" "FE" 2 2 112 25 1.00426769090986 0.956916870912806
"7733" "FE" 2 2 112 25 1.26122334653172 1.01336754018801
"7734" "FE" 2 2 112 25 1.55900224505666 1.07878668061161
"7735" "FE" 2 2 112 25 1.59154943091895 1.08593698217047
"7736" "FE" 2 2 112 25 1.99890650776266 1.08789257517569
"7737" "FE" 2 2 112 25 2.52244669306345 1.09040592668601
"7738" "FE" 2 2 112 25 3.11800449011332 1.14499170104836
"7739" "FE" 2 2 112 25 3.99781301552532 1.2256304398712
"7740" "FE" 2 2 112 25 6.23600898022664 1.22856115379583
"7741" "FE" 2 2 112 26 0.633595828448835 0.836919671717112
"7742" "FE" 2 2 112 26 0.795774715459477 0.843324646465064
"7743" "FE" 2 2 112 26 0.99945325388133 0.851368578195871
"7744" "FE" 2 2 112 26 1.00426769090986 0.85155871606253
"7745" "FE" 2 2 112 26 1.26122334653172 0.948630184514976
"7746" "FE" 2 2 112 26 1.55900224505666 1.06112366080766
"7747" "FE" 2 2 112 26 1.59154943091895 1.07341917972901
"7748" "FE" 2 2 112 26 1.99890650776266 1.09029033414775
"7749" "FE" 2 2 112 26 2.52244669306345 1.11197334350912
"7750" "FE" 2 2 112 26 3.11800449011332 1.14700288362636
"7751" "FE" 2 2 112 26 3.99781301552532 1.19875149339869
"7752" "FE" 2 2 112 26 6.23600898022664 1.30809245568739
"7753" "FE" 2 2 112 27 0.633595828448835 0.869370439978477
"7754" "FE" 2 2 112 27 0.795774715459477 0.872810572544355
"7755" "FE" 2 2 112 27 0.99945325388133 0.877130994184376
"7756" "FE" 2 2 112 27 1.00426769090986 0.877233117844943
"7757" "FE" 2 2 112 27 1.26122334653172 0.947511575772262
"7758" "FE" 2 2 112 27 1.55900224505666 1.02895536318757
"7759" "FE" 2 2 112 27 1.59154943091895 1.0378571560932
"7760" "FE" 2 2 112 27 1.99890650776266 1.06733949154025
"7761" "FE" 2 2 112 27 2.52244669306345 1.10523054153168
"7762" "FE" 2 2 112 27 3.11800449011332 1.14142357694612
"7763" "FE" 2 2 112 27 3.99781301552532 1.19489100072245
"7764" "FE" 2 2 112 27 6.23600898022664 1.40300286699056
"7765" "FE" 2 2 112 28 0.633595828448835 0.832152231662729
"7766" "FE" 2 2 112 28 0.795774715459477 0.847147225686182
"7767" "FE" 2 2 112 28 0.99945325388133 0.86597926062388
"7768" "FE" 2 2 112 28 1.00426769090986 0.866424401516137
"7769" "FE" 2 2 112 28 1.26122334653172 0.932622342173736
"7770" "FE" 2 2 112 28 1.55900224505666 1.00933732945796
"7771" "FE" 2 2 112 28 1.59154943091895 1.01772226526748
"7772" "FE" 2 2 112 28 1.99890650776266 1.05738877496238
"7773" "FE" 2 2 112 28 2.52244669306345 1.10836864745364
"7774" "FE" 2 2 112 28 3.11800449011332 1.16778551259688
"7775" "FE" 2 2 112 28 3.99781301552532 1.25556114875718
"7776" "FE" 2 2 112 28 6.23600898022664 1.30609072537605
"7777" "FE" 2 2 112 29 0.633595828448835 0.785663384673785
"7778" "FE" 2 2 112 29 0.795774715459477 0.858533952469137
"7779" "FE" 2 2 112 29 0.99945325388133 0.950051233270022
"7780" "FE" 2 2 112 29 1.00426769090986 0.952214466514192
"7781" "FE" 2 2 112 29 1.26122334653172 0.974754830454552
"7782" "FE" 2 2 112 29 1.55900224505666 1.000876243234
"7783" "FE" 2 2 112 29 1.59154943091895 1.00373130946243
"7784" "FE" 2 2 112 29 1.99890650776266 1.07383560324052
"7785" "FE" 2 2 112 29 2.52244669306345 1.16393447973321
"7786" "FE" 2 2 112 29 3.11800449011332 1.19493033823002
